x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-983.6250E-03,+38.9369E-03,+43.2239E-03,-4.5148E-03,-7.0273E-03
-983.5000E-03,+47.4796E-03,+46.9771E-03,-2.2692E-03,-3.0229E-03
-983.3750E-03,+37.6963E-03,+31.9174E-03,-3.2585E-03,-6.0223E-03
-983.2500E-03,+50.2434E-03,+41.1982E-03,-3.7610E-03,-5.5355E-03
-983.1250E-03,+48.7516E-03,+35.9375E-03,-1.0129E-03,-3.5254E-03
-983.0000E-03,+43.7264E-03,+25.6360E-03,-4.2635E-03,-6.2736E-03
-982.8750E-03,+59.0374E-03,+35.9218E-03,-3.2742E-03,-3.2742E-03
-982.7500E-03,+50.7616E-03,+23.8772E-03,-1.5154E-03,-4.5148E-03
-982.6250E-03,+54.0122E-03,+20.3596E-03,-4.7660E-03,-6.7761E-03
-982.5000E-03,+62.3037E-03,+21.6002E-03,-2.0179E-03,-3.0229E-03
-982.3750E-03,+56.5405E-03,+10.3094E-03,-2.0022E-03,-4.5148E-03
-982.2500E-03,+64.0625E-03,+13.8112E-03,-3.5097E-03,-6.5248E-03
-982.1250E-03,+63.8269E-03,+8.2993E-03,-2.2692E-03,-4.0280E-03
-982.0000E-03,+63.3244E-03,-997.2E-06,-4.7660E-03,-7.0273E-03
-981.8750E-03,+68.8364E-03,+3.5097E-03,-3.0229E-03,-3.5254E-03
-981.7500E-03,+66.3395E-03,-2.0022E-03,-2.5204E-03,-3.7610E-03
-981.6250E-03,+67.3288E-03,-6.0223E-03,-2.7560E-03,-6.5248E-03
-981.5000E-03,+70.0927E-03,-10.7962E-03,-2.5204E-03,-2.5204E-03
-981.3750E-03,+74.3640E-03,-13.0575E-03,-2.7560E-03,-6.5248E-03
-981.2500E-03,+68.3496E-03,-13.5600E-03,-2.7560E-03,-7.5298E-03
-981.1250E-03,+73.1077E-03,-18.3339E-03,-3.0072E-03,-4.2792E-03
-981.0000E-03,+81.6504E-03,-26.1228E-03,-3.7610E-03,-7.7811E-03
-980.8750E-03,+66.5908E-03,-20.6109E-03,-3.0229E-03,-3.5254E-03
-980.7500E-03,+80.6454E-03,-30.1429E-03,-2.7717E-03,-3.5097E-03
-980.6250E-03,+77.6460E-03,-32.1530E-03,-2.2692E-03,-9.0374E-03
-980.5000E-03,+67.3445E-03,-30.9124E-03,-2.7560E-03,-1.7666E-03
-980.3750E-03,+87.4293E-03,-41.7007E-03,-2.7560E-03,-5.7710E-03
-980.2500E-03,+66.0883E-03,-35.4350E-03,-2.5204E-03,-7.0273E-03
-980.1250E-03,+72.3540E-03,-40.6957E-03,-2.7560E-03,-2.2692E-03
-980.0000E-03,+85.4193E-03,-49.9921E-03,-3.2585E-03,-8.0323E-03
-979.8750E-03,+60.8119E-03,-39.7063E-03,-2.7717E-03,-3.7767E-03
-979.7500E-03,+82.1530E-03,-52.2535E-03,-3.2585E-03,-3.2742E-03
-979.6250E-03,+75.1335E-03,-51.2641E-03,-3.5097E-03,-7.2786E-03
-979.5000E-03,+61.5656E-03,-47.2440E-03,-3.0229E-03,-2.5204E-03
-979.3750E-03,+83.4092E-03,-60.7962E-03,-3.5097E-03,-8.0323E-03
-979.2500E-03,+65.3345E-03,-53.7767E-03,-2.7717E-03,-6.5405E-03
-979.1250E-03,+65.0832E-03,-56.5248E-03,-2.5204E-03,-761.6E-06
-979.0000E-03,+73.1077E-03,-63.8112E-03,-3.5097E-03,-7.7811E-03
-978.8750E-03,+58.2993E-03,-58.8018E-03,-3.2742E-03,-5.5355E-03
-978.7500E-03,+67.8313E-03,-65.5700E-03,-2.7717E-03,-3.5254E-03
-978.6250E-03,+63.3244E-03,-66.0725E-03,-3.5097E-03,-7.0273E-03
-978.5000E-03,+57.0430E-03,-66.0725E-03,-2.5204E-03,-3.2742E-03
-978.3750E-03,+60.5449E-03,-69.0876E-03,-2.7560E-03,-7.7811E-03
-978.2500E-03,+56.7918E-03,-69.5901E-03,-2.7560E-03,-7.2943E-03
-978.1250E-03,+54.0280E-03,-70.3439E-03,-3.2585E-03,-3.2742E-03
-978.0000E-03,+50.7616E-03,-71.6002E-03,-3.2585E-03,-7.2786E-03
-977.8750E-03,+53.0072E-03,-77.1278E-03,-3.0229E-03,-6.0380E-03
